YEAR,state,flfp,college_share,married_share,mean_age,n_observations,sum_weights,flfp_pct,college_pct,married_pct,nchild_mean,has_child_pct,yngch_mean,famsize_mean,pct_head,pct_private,pct_govt,pct_selfempl,occ_era,treated
1998,Wyoming,0.7895058050700006,0.21512900916983374,0.7465740674249132,39.64647409032843,4385,1254137.6416,78.95058050700005,21.512900916983373,74.65740674249132,1.379312993024513,68.4276581879129,9.842834660242906,3.27853082039253,38.726573566548474,44.892332382410814,10.38170078635809,11.240052162070437,1950-basis,0
1999,Alabama,0.7609586618423464,0.2295913882190857,0.6634028437859039,39.08292040230814,4667,11779669.9161,76.09586618423464,22.95913882190857,66.34028437859038,1.2396574067955433,67.30765797319556,10.255423424815916,3.171087730857848,38.96644350132769,57.66898213009598,6.445964492283436,4.772146817388189,1950-basis,0
1999,Alaska,0.7623662307997358,0.2668816580213473,0.7069448768305936,39.222289279556776,4257,1703343.3765,76.23662307997357,26.688165802134726,70.69448768305936,1.307343271017792,63.745817418863815,8.892792303188019,3.220551301213223,36.13533814683548,43.98059582321686,11.263592740427109,9.828891614561662,1950-basis,0
1999,Arizona,0.7366696752750104,0.23251081899477177,0.631526798792034,38.87283122724974,5101,12283558.4131,73.66696752750104,23.251081899477178,63.1526798792034,1.2904908074678565,62.73869488812973,9.035690604393,3.253678542170387,44.989069266007085,53.6535972741529,5.986799474293453,7.223850817151449,1950-basis,0
1999,Arkansas,0.7896555900408518,0.21453029793494868,0.6795402059208491,39.31166347978019,4080,6186052.9593,78.96555900408518,21.453029793494867,67.9540205920849,1.1698446694867757,63.80102789722329,10.181965012583849,3.0560907423655914,40.30554917011475,57.75193345748956,10.210541040558335,4.9983035634242,1950-basis,0
1999,California,0.7237602096949878,0.2887289897335096,0.6176601878485206,38.88392819282305,28598,90649675.7844,72.37602096949878,28.872898973350956,61.766018784852065,1.2961304299912304,63.65567388861007,9.097443753932911,3.3714556633846753,42.30193359963357,52.228624681907206,4.472639007383776,7.209550865072911,1950-basis,0
1999,Colorado,0.8020510035701252,0.374500913234879,0.6561738414913276,38.72245473621918,5154,11245305.7108,80.20510035701251,37.4500913234879,65.61738414913276,1.1442817188724144,58.125984751329554,8.939090067196048,3.0160589413969032,42.217120282826556,59.92869084410663,4.647308608054032,7.848242227442424,1950-basis,0
1999,Connecticut,0.8021147808161517,0.3730586241109377,0.6480428244185272,39.90820428599969,3607,9179926.1804,80.21147808161517,37.30586241109377,64.80428244185272,1.2332448607453508,62.98600470715392,9.281717385186035,3.1501773174106207,46.18131309216339,61.8621673464541,5.3936668396872145,6.196476163550304,1950-basis,0
1999,Delaware,0.8038845274235616,0.2670643818293149,0.6034790473218647,39.46024689885336,3439,2006609.4405,80.38845274235617,26.706438182931493,60.34790473218648,1.2011498947196346,62.40851991047931,10.418226558377429,3.1161266388948796,48.34062114041968,61.805314341139216,11.272205419488056,5.7286303293458465,1950-basis,0
1999,District of Columbia,0.826189976451814,0.4434634909961761,0.28274747480833634,38.35838303202803,3147,1459445.6742000002,82.61899764518141,44.34634909961761,28.274747480833636,0.8089252976457244,41.956577872324885,10.064310530978581,2.518878900864263,63.55701143233412,54.4192920600045,18.916432730620922,5.571072191129592,1950-basis,0
1999,Florida,0.7681018122138709,0.2487232564240533,0.6317435287714627,39.30003258907614,14952,37899054.7214,76.81018122138708,24.87232564240533,63.17435287714627,1.1191462999695945,60.168883373821615,9.741433709499228,3.0445222987012186,43.575045447175604,59.58175563848431,4.134068048444779,5.865074063298138,1950-basis,0
1999,Georgia,0.7836108360303111,0.24983895991300173,0.6253527891856173,39.09361080110727,6078,22508714.088299997,78.36108360303112,24.983895991300173,62.53527891856173,1.1502876123411407,60.833795888489064,10.177671962795628,3.0511789232730453,43.06681867063574,58.8082098385201,6.2899978659195375,5.399893109983513,1950-basis,0
1999,Hawaii,0.8351473120383887,0.3093213235379224,0.6184864378324723,39.548769424680636,3254,3140784.0497000003,83.51473120383886,30.93213235379224,61.848643783247226,1.2560601327801628,63.66173062713385,9.943106268530697,3.7258118595316168,28.61187759106951,57.15926330469864,16.507355013775047,8.131370786998046,1950-basis,0
1999,Idaho,0.7797130824670649,0.2222392488635377,0.7339656486179466,39.334425125223525,4628,3036299.2219000002,77.9713082467065,22.223924886353768,73.39656486179466,1.5412405735399302,68.30420629631556,8.854129654565687,3.4675002745321484,37.63427901828953,50.46366469248015,8.284932933671348,11.007234540305369,1950-basis,0
1999,Illinois,0.7989029569772825,0.2899032221288559,0.6344416679473127,38.90688753015478,13799,32196862.6832,79.89029569772825,28.990322212885587,63.444166794731274,1.2966016469543447,63.368306955714274,9.449387571128645,3.2526182208039787,39.821172853558664,62.747484849017845,4.407742157873352,5.299926776065631,1950-basis,0
1999,Indiana,0.7772660433681834,0.23512547103490128,0.7018011741778635,39.59974410339086,4301,15424136.0727,77.72660433681834,23.512547103490128,70.18011741778635,1.2452158967330684,62.92678894722029,9.849141095637814,3.172855091580717,38.80425221606778,60.57987412039437,4.59944642575897,6.457701801937242,1950-basis,0
1999,Iowa,0.8580429345944491,0.2618886389101635,0.7012611658523429,39.10370785949504,4010,7118012.8873,85.80429345944492,26.18886389101635,70.12611658523429,1.3007918681799604,63.70670657102563,8.73202613723595,3.2078342652117837,37.83747605887817,61.95946004634034,8.141386751827271,7.623246551971722,1950-basis,0
1999,Kansas,0.822375090901123,0.308968165304828,0.6826437039325673,39.33233687760321,4199,6684053.824,82.2375090901123,30.896816530482802,68.26437039325674,1.2722322392238115,64.67589697703787,9.561074120974252,3.128413928179044,40.04798040806441,57.42246312587444,9.035092449907834,7.70755732322481,1950-basis,0
1999,Kentucky,0.7201043968100761,0.2107343953240971,0.6917190650231234,39.56665342628097,4453,10534309.6901,72.01043968100761,21.07343953240971,69.17190650231234,1.1802302926583108,63.973484417620405,10.309855905395459,3.0679644599468014,39.57949998392748,54.179484069694375,6.7499090393008,4.599033055343952,1950-basis,0
1999,Louisiana,0.7323229529935278,0.226403649420845,0.5870156469610742,38.760803608362906,4608,11730569.3309,73.23229529935278,22.640364942084503,58.701564696107425,1.3676466966475118,67.90005732644947,9.849056523663833,3.295793115834539,44.95793475776148,52.752229088315104,6.991294835449204,5.331264608382129,1950-basis,0
1999,Maine,0.8166625149113114,0.25073357904822274,0.6680817032761712,40.14071914640697,3649,3390411.7164000003,81.66625149113113,25.073357904822274,66.80817032761712,1.0739294532541745,60.76206792334455,10.016841161648209,2.9590811642937247,40.24364701195557,58.623061039631786,6.458287869312178,8.619324679254463,1950-basis,0
1999,Maryland,0.8264641807786972,0.3867885405877263,0.6161980468267677,38.89147007244406,3762,14201027.3646,82.64641807786973,38.678854058772636,61.61980468267677,1.0677323680255504,61.74534968475487,9.263549462478407,2.9896022873128123,42.94846913966068,53.292798071537064,14.098087299590187,5.9700773178805875,1950-basis,0
1999,Massachusetts,0.8063404843458725,0.3833138466177803,0.6109287519190575,39.17565925452963,8004,16580341.9148,80.63404843458724,38.33138466177803,61.09287519190575,1.1948754829003765,61.328421952043065,9.692907979588147,3.085190685822901,46.85210575220942,63.11571029641358,5.319963134853362,5.751084031318072,1950-basis,0
1999,Michigan,0.7707087831368699,0.2399842264298857,0.6549400597634697,39.681406307978015,11694,26245789.1904,77.07087831368699,23.998422642988572,65.49400597634697,1.3380113645066123,66.31385038277352,9.857611877977654,3.2130610685940204,40.58345209522604,58.642615606429125,4.826303183762999,6.227039162144134,1950-basis,0
1999,Minnesota,0.8456744024311733,0.35646416683034227,0.7258291263716902,39.432336139716554,4803,12569380.287899999,84.56744024311733,35.646416683034225,72.58291263716902,1.3213453951654466,63.35263288648899,8.980517983652303,3.1822021041486552,39.455074488231254,60.79296932845568,3.954746826926101,8.204799593761841,1950-basis,0
1999,Mississippi,0.7354618444969019,0.24455920874298506,0.6129430300801201,38.653522290904704,3773,7016941.9431,73.54618444969019,24.455920874298506,61.29430300801201,1.3879783391648337,71.48758904771393,9.787933503603142,3.346939377087747,41.03797954366176,53.76660416593436,9.782675046570745,4.530729917362654,1950-basis,0
1999,Missouri,0.8143415406827517,0.28928639177757126,0.665167537395532,39.131898815405115,3664,13499485.3944,81.43415406827516,28.928639177757127,66.51675373955321,1.26436218710829,64.34012338576288,9.455664667387667,3.156323703507647,37.81350169257234,60.744437084258685,8.60599149195669,6.601531960393733,1950-basis,0
1999,Montana,0.8061418299628118,0.28878069155192093,0.7013706965263942,40.03295650756288,4745,2301758.4996,80.61418299628119,28.878069155192094,70.13706965263941,1.331023023889087,63.81648067141995,9.53996855879901,3.2019931995823177,44.282917585712475,51.305659234242974,6.533682583387211,12.101871010725386,1950-basis,0
1999,Nebraska,0.853248039632184,0.27520158024148966,0.7226369580325707,39.55446843008359,4249,4075404.2481,85.3248039632184,27.520158024148966,72.26369580325706,1.4196063503386818,67.8982350742277,9.019840297303627,3.3134021430623637,34.53041905367002,59.98475601628257,6.89657986765448,9.535814639276104,1950-basis,0
1999,Nevada,0.7615444641233747,0.20618007672422248,0.6315402358981103,38.98384765203962,4643,4915881.888800001,76.15444641233748,20.618007672422248,63.154023589811025,1.151813589378604,59.58016444359613,8.897798216372058,3.16910106129562,44.25448118386452,59.03437596643341,4.733457985029039,5.787255028404416,1950-basis,0
1999,New Hampshire,0.8165235585656404,0.31341365077959404,0.7018516190815828,39.899423497523905,3666,3339097.3669999996,81.65235585656404,31.341365077959406,70.18516190815828,1.243788894251792,63.66861436898016,9.328276956384725,3.1404611317822653,46.67992879166618,61.886784408344575,5.224446927605872,7.610590128682522,1950-basis,0
1999,New Jersey,0.7737807274735522,0.33978875077153425,0.6369463389120097,39.5531463007421,10166,22132513.5621,77.37807274735522,33.978875077153425,63.69463389120097,1.2336866302911353,63.96395158542831,9.990124622317472,3.239982677376299,42.91489223331932,59.98331718153187,4.360015949351754,5.182530884174762,1950-basis,0
1999,New Mexico,0.7389599566882142,0.2506992691927905,0.6433931901771914,39.67269453093525,4623,4475547.4462,73.89599566882143,25.06992691927905,64.33931901771915,1.2871304988155352,62.35802085328365,9.395113994829083,3.207753332252005,42.34770501448292,47.61201115428362,10.931468772951916,7.256520112991938,1950-basis,0
1999,New York,0.7340526763601257,0.3158649543584048,0.6028017686075288,39.27142731483544,20720,49021457.7931,73.40526763601257,31.58649543584048,60.280176860752874,1.260707930081159,63.76515732851134,9.752166855372145,3.2255807073868072,47.42504526920112,53.0702829972997,4.724568011165909,5.616401192148007,1950-basis,0
1999,North Carolina,0.7811666479092628,0.2684313901264209,0.6673482038656361,39.39595471408986,8438,19649203.7709,78.11666479092628,26.84313901264209,66.73482038656361,1.0780215231555805,60.539049410321965,9.810585244533506,2.9970959524637584,45.42368636340519,58.33486290205533,6.8531146859714305,5.145555295209247,1950-basis,0
1999,North Dakota,0.8477966689927111,0.2880243839922292,0.7192394099572439,39.42567651459033,4107,1570163.4268999998,84.7796668992711,28.80243839922292,71.9239409957244,1.3237804781275029,65.15610910132071,9.197820866932974,3.151937812149279,33.976269671066305,56.58148398947402,9.049013578192906,9.355350766895386,1950-basis,0
1999,Ohio,0.7753262653199438,0.25978996711698615,0.6461931117879544,39.3577849860142,12504,29353251.279200003,77.53262653199438,25.978996711698617,64.61931117879544,1.2277567244565286,63.08434140963983,9.8446768646253,3.1033603956897915,43.249071267944366,61.32970789902438,4.167909823559904,5.261218112469651,1950-basis,0
1999,Oklahoma,0.7476331558546111,0.23888123300505304,0.693208419561597,39.433709176050336,4802,8578069.0987,74.76331558546111,23.888123300505303,69.3208419561597,1.2514198134084564,64.0671289734991,9.868565620973447,3.1694600947455993,38.21130276505638,50.75895450247499,10.787552056910316,7.47382992050227,1950-basis,0
1999,Oregon,0.7613992852060847,0.2840174305872427,0.6703071187330578,39.738887595534095,4205,8965222.7905,76.13992852060846,28.40174305872427,67.03071187330578,1.1161070723198332,57.46702332104192,9.226416358101908,3.003382622496803,45.76080140972376,53.382738691908024,5.983490525951364,10.169380062323617,1950-basis,0
1999,Pennsylvania,0.7697855970764113,0.27040826825699843,0.6431124069872288,39.86246731233692,13407,30670521.930999998,76.97855970764112,27.040826825699842,64.31124069872288,1.2585654738364422,63.789117399809804,10.308125937473136,3.216414625696055,39.62035214444033,62.48489113036477,3.4348742586450376,4.439539013595146,1950-basis,0
1999,Rhode Island,0.8113368660652239,0.30465588380432845,0.6337802485694284,39.54330283412942,3482,2571901.8071,81.13368660652239,30.465588380432845,63.37802485694284,1.2273705551610365,63.09833059022777,10.229093366399452,3.0948135292050516,44.29771921520728,63.127555419026635,5.0213832714562345,6.64128563261897,1950-basis,0
1999,South Carolina,0.7854976876087653,0.24685021091919682,0.6652840682740725,40.07469762070368,3712,10523247.660300002,78.54976876087653,24.685021091919683,66.52840682740725,1.2315345074213084,65.29960864671031,10.1473639025793,3.130760499383778,41.980947361587205,55.8793730188838,10.913968533999682,4.461837379075942,1950-basis,0
1999,South Dakota,0.854337816173935,0.284495952422343,0.7240140611968362,39.1558220059007,4100,1758723.3781,85.4337816173935,28.4495952422343,72.40140611968361,1.4148768974051316,68.26007353111672,9.192584522796341,3.2799314877089256,38.72658314440586,59.69933895086375,6.657533791726425,9.621350310519306,1950-basis,0
1999,Tennessee,0.7402103466351402,0.2176056234478429,0.6645329390871625,39.446863126508966,4643,15247527.025399998,74.02103466351402,21.76056234478429,66.45329390871625,1.0958931901195725,61.49646078855869,10.473180871513419,2.982171108997076,41.3166013000376,55.100263761490865,5.706859613040578,6.010102496447025,1950-basis,0
1999,Texas,0.7452075877433372,0.2573438895650692,0.660387370359776,38.718355003717186,16900,53791246.682,74.52075877433371,25.73438895650692,66.0387370359776,1.325031307609581,66.80491814967525,9.236572762533951,3.3050114462078493,40.557808716302546,54.1554925728241,5.578792861672387,6.098811264952122,1950-basis,0
1999,Utah,0.7473514617004322,0.27915676371887715,0.7276197615200455,38.402625723006835,4425,4972559.0346,74.73514617004322,27.915676371887717,72.76197615200455,1.7441138432251202,72.70914478124114,8.7047571523029,3.7655157509670882,30.080856848395836,49.94346580341351,9.131805867771407,8.3521316028661,1950-basis,0
1999,Vermont,0.8335982271094368,0.3432347792439021,0.66852025805486,39.343071623802935,3305,1622397.6254,83.35982271094367,34.32347792439021,66.85202580548601,1.1736725517768993,60.675847270011666,9.480693430440185,3.0017737281878047,46.73729157567343,60.17955925319366,6.054260013834954,10.373571500914007,1950-basis,0
1999,Virginia,0.777772169329264,0.3300726462178606,0.6553283280773448,39.46682563926947,5361,18828576.1638,77.7772169329264,33.00726462178606,65.53283280773448,1.1207174135912608,60.38397675475322,9.390542791033006,3.0272135178274993,45.01368550530632,56.86433256002059,8.44261553805766,4.599933157267493,1950-basis,0
1999,Washington,0.7662935923774274,0.31278512402517983,0.6533145273128895,39.81718196481083,4542,15765017.7091,76.62935923774275,31.278512402517983,65.33145273128895,1.1895698468181812,60.20273867768351,9.384864382110141,3.0667524526910332,46.63724425920569,52.78450662822034,7.904558081661304,8.716921087292913,1950-basis,0
1999,West Virginia,0.6835203174348982,0.21623273726200987,0.6749668770949767,39.958937996867895,4370,4747094.944999999,68.35203174348982,21.623273726200985,67.49668770949768,1.0879888616805413,61.38216416061171,11.020567837576943,2.954263331718553,36.339461891677,49.590627279943746,7.949744980295523,4.441101027946683,1950-basis,0
1999,Wisconsin,0.8441011088849919,0.3014127286953494,0.6563400655860112,39.39971811454744,4510,13532131.5996,84.41011088849919,30.14127286953494,65.63400655860111,1.2335565361035523,61.54927747706944,9.778570524604088,3.103427370765547,42.11828896098286,63.24735820225831,5.107766778002891,6.508048582870951,1950-basis,0
1999,Wyoming,0.8071084043942179,0.21407286854778337,0.7194736450984442,39.80681907605229,4255,1282706.3451,80.71084043942179,21.407286854778338,71.94736450984442,1.3090263668019022,65.75901666988642,10.008524551566998,3.1865631316272505,41.5704648251685,46.64289616134681,9.713210102682295,10.684311325310835,1950-basis,0
2000,Alabama,0.7463202512130519,0.24319992326812748,0.6436843844012756,39.42135495538115,4738,11527761.419599999,74.63202512130519,24.31999232681275,64.36843844012756,1.1994050818914124,64.77141962709952,10.29538388059375,3.108377235000354,42.13348661642005,56.00797066915732,6.573327334929294,4.874379608903266,1950-basis,0
2000,Alaska,0.7730590653874222,0.2917320374957639,0.6974657627572004,39.684721689027036,4312,1714911.6415,77.30590653874222,29.173203749576388,69.74657627572005,1.331423136064821,63.82530392893132,8.701507761872854,3.236421872001153,38.237420828657896,45.955285341154415,11.706656625434075,7.420233982941331,1950-basis,0
2000,Arizona,0.7336896092101869,0.2613001616684149,0.6292217622306908,39.03591701485592,5165,13050918.3344,73.36896092101868,26.13001616684149,62.92217622306908,1.3266432209880183,62.299730385783604,9.353189991877283,3.356720106916065,46.990743957344236,55.07516270831413,5.720621109336854,6.075714524317835,1950-basis,0
2000,Arkansas,0.780669718715091,0.21678934281752832,0.6897990042640875,39.61202123962255,4055,6313745.0615,78.06697187150911,21.67893428175283,68.97990042640875,1.1646486406521182,62.711906129122696,10.308824410901577,3.053695590017925,40.06362727447607,55.797231039338826,10.87444587027534,4.862873822261314,1950-basis,0
2000,California,0.7255586498663911,0.2883402718482468,0.6176353235616229,38.958384860043935,28421,90265223.1992,72.55586498663911,28.834027184824677,61.76353235616229,1.3132718619683268,63.90089439529708,9.210973817242488,3.446938872549728,43.2610968951175,53.3925249160932,4.1847701823812455,6.985643880018551,1950-basis,0
2000,Colorado,0.778383548476081,0.3556865630812126,0.6646676061902088,39.29597588234548,4930,11900729.3577,77.8383548476081,35.56865630812126,66.46676061902087,1.1895907769081524,57.80481339699596,8.616184806082927,3.0711342481754924,44.388268879353205,57.58466228009783,4.119242928441342,8.889362469330665,1950-basis,0
2000,Connecticut,0.8063137143424605,0.3703662020492105,0.6487367786640909,39.920919781108076,3510,9198609.653500002,80.63137143424605,37.03662020492105,64.87367786640908,1.242961214562424,63.45548730811789,9.18826745322854,3.1802428375215537,48.696755573225275,63.88397387385669,4.1937950106755215,6.30213815714449,1950-basis,0
2000,Delaware,0.8060103394554345,0.27835388054432014,0.6374389714159363,39.609630601603584,3437,2083254.7068000003,80.60103394554345,27.835388054432013,63.74389714159363,1.2019973475765673,63.20683600051088,10.190092006300686,3.126036188154503,50.13602416405206,62.558795203774245,11.167220697528197,5.55390152833135,1950-basis,0
2000,District of Columbia,0.8437512762850365,0.44879072997118324,0.32386782007571707,38.79412910917677,3282,1597458.594,84.37512762850365,44.87907299711832,32.38678200757171,0.8060713428419541,42.39321308505853,9.97271491995326,2.519429526947726,61.49944665795826,56.5647706734864,18.51015181304912,4.8088550331464806,1950-basis,0
2000,Florida,0.7563650689840427,0.2585083389671345,0.6263746966509751,39.54013197373376,15581,41414604.5763,75.63650689840426,25.85083389671345,62.63746966509751,1.1161621330233114,59.19359006080883,9.65832498847004,3.0605092921890185,46.58849777341947,58.239350640094536,4.597401714634707,5.918790205479236,1950-basis,0
2000,Georgia,0.7789476785960572,0.25739330128785365,0.6060442504839217,38.59033737075463,5797,23331836.954,77.89476785960572,25.739330128785365,60.60442504839217,1.1418931455730248,59.91281636100876,9.895142401353201,3.038243339997583,48.3284343064418,57.41424345674346,7.464462158010329,5.828602698883749,1950-basis,0
2000,Hawaii,0.8106062011982708,0.3048921621083855,0.6093159745736744,39.48519428950566,3372,3164708.2939999998,81.06062011982708,30.48921621083855,60.93159745736744,1.2549705590653724,62.69366704228696,10.067076076582602,3.7924786880531367,32.0799866143998,55.20500336199391,17.16848503636525,7.91396792793946,1950-basis,0
2000,Idaho,0.7769695346849373,0.21076024956715425,0.7063036112845953,39.62696127169333,4688,3130893.897,77.69695346849373,21.076024956715425,70.63036112845953,1.436583790210761,65.99631476109393,9.107083913557783,3.3172718115589337,40.63155258691285,51.492306489362974,8.262106491307904,10.113653375587388,1950-basis,0
2000,Illinois,0.7860420751688282,0.29837161663912093,0.6358697852468324,39.303272846598546,13949,32844233.658299997,78.60420751688282,29.83716166391209,63.58697852468323,1.278613459823792,62.75805347612695,9.757439747145195,3.234143687662404,42.55302137052024,61.56717883685475,5.177264318573276,4.7142489881438205,1950-basis,0
2000,Indiana,0.766476525340329,0.23477887923614052,0.7332327118379213,40.03850468385264,4256,15305543.6153,76.6476525340329,23.477887923614052,73.32327118379213,1.276008385156413,64.17487747368375,9.981591397877926,3.226662329303486,39.94763456743876,59.45974908400286,4.1071946178481324,6.634068491268665,1950-basis,0
2000,Iowa,0.8419131187322959,0.2753330779340207,0.7194547046652415,39.49464667774568,4123,7393460.7744,84.1913118732296,27.533307793402066,71.94547046652416,1.2580374345402303,64.04199638273256,8.935426768532729,3.161748953878375,42.341381640102746,61.33570479878572,8.966610034578828,7.620584322985382,1950-basis,0
2000,Kansas,0.8283234595313257,0.33417323140396193,0.700286864634359,39.822979554699614,4143,6616201.4507,82.83234595313257,33.41732314039619,70.02868646343589,1.2458859447406758,64.06205453661883,10.015446743997055,3.1373809723106048,43.91143274352114,56.72546899555064,9.900298578887707,7.488734726291909,1950-basis,0
2000,Kentucky,0.745981637039852,0.22819991889203772,0.6838432791894566,39.91648535737477,4347,10605260.885499999,74.5981637039852,22.819991889203774,68.38432791894566,1.1015761959116777,62.28522692856485,10.509398610984988,2.989146826962327,39.60111355244605,52.98803109486222,8.904104406248932,5.384803517476846,1950-basis,0
2000,Louisiana,0.700044288480408,0.24299941599535835,0.6143308966892651,39.194746827029924,4333,11522511.842799999,70.0044288480408,24.299941599535835,61.43308966892651,1.297757938512674,64.8578893001509,9.71239335798154,3.2635237886170954,43.46694347664845,48.09775942094639,7.55274030326814,6.293193178648021,1950-basis,0
2000,Maine,0.8122567184298313,0.25786762302271143,0.7053207227403927,40.148958520817025,3644,3466980.9479,81.22567184298313,25.786762302271143,70.53207227403927,1.1312215102813197,62.03239431132958,9.883230700625841,3.038242551918352,39.499687047011136,59.58359152943299,5.741694823000847,8.752954984763099,1950-basis,0
2000,Maryland,0.8343565423230423,0.3595280056552709,0.6084290865985224,39.53053520077838,3785,13966993.7524,83.43565423230423,35.952800565527085,60.842908659852235,1.129714885817049,62.34215208554661,9.8428399004242,3.032431591975343,45.8044985199531,55.8095446592476,12.558211227083873,6.407876909418757,1950-basis,0
2000,Massachusetts,0.7975702160032182,0.3816415060687893,0.6124844336981449,39.41907704835548,7580,16917117.6592,79.75702160032182,38.164150606878934,61.24844336981449,1.2139306676236206,61.1649366260264,9.743295610736352,3.1255007093153,50.06196139561813,63.63964459185015,4.291959816837591,5.146577584548008,1950-basis,0
2000,Michigan,0.7616076361294447,0.2611368584326778,0.6687902629631207,39.80373366215708,11602,26466661.198200002,76.16076361294446,26.11368584326778,66.87902629631208,1.3278441599951458,65.47844551763338,9.69952173537635,3.2519565944817215,39.67326349087855,58.059787843753696,4.5819512284476405,5.570669707670841,1950-basis,0
2000,Minnesota,0.8421203579382808,0.3324425868840741,0.7084598761625013,39.62923426791831,4790,13065377.9307,84.21203579382808,33.244258688407406,70.84598761625013,1.3301401272109166,63.70268302643795,9.088432061027996,3.1963595284198982,40.70300887970623,62.16646117916649,4.529116794314546,7.512472066297226,1950-basis,0
2000,Mississippi,0.7648857329427053,0.22174441266155676,0.6487987684981479,38.94352509905211,3763,7201472.173900001,76.48857329427054,22.174441266155675,64.87987684981479,1.3525242156736896,69.55593946823956,9.861955380935377,3.3063688449698136,42.15138322968894,55.54195338137179,9.446630153839523,5.0116542004847515,1950-basis,0
2000,Missouri,0.8238479282828252,0.2916722123616199,0.6515911804983663,39.3354681061116,3945,14485198.4006,82.38479282828251,29.16722123616199,65.15911804983662,1.2450362830759005,62.551627601626016,9.460128687437503,3.1430526519895077,42.694191459219745,64.38814193538191,8.0174028652027,4.591055106103716,1950-basis,0
2000,Montana,0.8224793747767589,0.2783184858272687,0.6880537568790963,40.33968178161135,4385,2249199.4854,82.24793747767589,27.83184858272687,68.80537568790963,1.2950365766164955,63.30286643946962,9.632238768964775,3.1533011016755945,46.972736116027924,53.451911108995844,7.957357649322535,12.31706829911228,1950-basis,0
2000,Nebraska,0.8554651830013431,0.2776435023176194,0.7063653093326291,39.82835119978507,4265,4157433.7345000003,85.54651830013431,27.76435023176194,70.6365309332629,1.35181251601498,65.55184875671287,9.446785767946912,3.234685356330121,35.28636685477879,61.666971678343174,7.392603563336482,8.299830364981128,1950-basis,0
2000,Nevada,0.7539274117182273,0.2148093160137528,0.6385248272378639,39.1889788381702,4746,5374886.2774,75.39274117182273,21.480931601375282,63.85248272378639,1.2198228877823885,61.29041905038316,8.74675735329071,3.3079970705167723,43.93338172807385,59.05389134550026,4.690329472830234,4.754257623541958,1950-basis,0
2000,New Hampshire,0.8166297166574248,0.31715715492100455,0.679628737192874,39.337332342046984,3597,3405846.2839,81.66297166574248,31.715715492100454,67.9628737192874,1.2265638801573866,64.08659648610514,9.14060255122468,3.130610178680941,46.401069979892284,62.91694686661662,4.208906299665781,7.732852003479699,1950-basis,0
2000,New Jersey,0.7562134888155662,0.3525260482857642,0.6504549519159349,39.86072161716144,10176,22964148.3288,75.62134888155661,35.25260482857642,65.04549519159349,1.219704654627775,63.15766232667376,9.775301481947698,3.2539319146918575,42.72040980939198,58.495917489581686,4.571082432364923,4.809535554666549,1950-basis,0
2000,New Mexico,0.7596534253445927,0.24596017416376806,0.6407946266168442,39.82618114255454,4376,4569536.2061,75.96534253445927,24.596017416376807,64.07946266168442,1.3644791139145978,63.72273013206271,9.130763241364237,3.31033801494054,46.258484442649404,48.11321099644849,12.730539235545113,6.627158329454604,1950-basis,0
2000,New York,0.7340541707288795,0.31932139292685136,0.5896712485545681,39.36581180761593,20874,51067590.0845,73.40541707288794,31.932139292685136,58.96712485545681,1.2223715085303537,62.64112380390039,9.814634787837653,3.2068714932233804,48.564705925936245,54.51396617979367,4.6959336850083115,4.908932745899996,1950-basis,0
2000,North Carolina,0.7899236542750634,0.2691506751618155,0.6633886080222718,39.51584588950559,8381,21204305.222599998,78.99236542750634,26.91506751618155,66.33886080222719,1.0619611437067826,59.86724008136803,10.061693149914412,2.9645743462700502,46.15645054320687,58.64557813026621,6.238245895886071,6.035333619118134,1950-basis,0
2000,North Dakota,0.8799282319019808,0.27839596826820473,0.7049157197625249,39.978860249797336,4054,1583793.2889,87.99282319019808,27.839596826820472,70.49157197625249,1.2933920954563023,63.7882443296417,9.384909892926022,3.1199221772381134,37.65639431483008,59.902621045889695,10.449093057777763,8.778568281253689,1950-basis,0
2000,Ohio,0.7732363186758558,0.2713332138658202,0.6427719673320794,39.46885343671204,12270,29273537.015,77.32363186758559,27.133321386582022,64.27719673320794,1.227751364656882,62.26110340564871,9.931844126441753,3.104714946701838,47.41883649415913,60.624405693464155,4.3733623423913395,5.062339985225049,1950-basis,0
2000,Oklahoma,0.7354055510213076,0.23538782755463655,0.696831482018694,39.6089329415962,4679,8475161.930100001,73.54055510213075,23.538782755463654,69.6831482018694,1.237067089121245,63.52844974416283,10.009633534910675,3.141378617999557,40.466362959032374,50.707904523179906,9.197334660139083,6.918540613572456,1950-basis,0
2000,Oregon,0.7851421161830467,0.313565467137287,0.653398333015496,39.89355774982189,4084,9148638.3966,78.51421161830467,31.3565467137287,65.3398333015496,1.087377657138256,57.07629498877772,9.361107384609817,2.954047845692946,48.9305241571646,54.706095578769485,5.960511149972408,11.421032774541784,1950-basis,0
2000,Pennsylvania,0.7681636026382874,0.2833709027260091,0.6627600980420424,40.12955831961586,13039,30914055.847400002,76.81636026382874,28.33709027260091,66.27600980420424,1.2721168184571128,64.98083901692084,10.220697109800605,3.1932829227486343,40.09189479238904,61.76587602692679,3.6939069096494555,4.6411241782131585,1950-basis,0
